"COD_ORGANICO";"ORGANICO";"COD_FUNCIONAL";"FUNCIONAL";"COD_ECONOMICO";"ECONOMICO";"COD_CAPITULO";"CAPITULO";"COD_ARTICULO";"ARTICULO";"COD_CONCEPTO";"CONCEPTO";"COD_PARTIDA";"PARTIDA";"CREDITO_PRESUPUESTARIO"
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22602";"Publicidad y propaganda.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"107/17200/22602";"Publicidad y propaganda. Medio Ambiente";40000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22606";"Reuniones, conferencias y cursos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"107/17200/22606";"Reuniones, conferencias y cursos. Ecología y Medio Ambiente";9000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"107/17200/22608";"Material técnico y especial. Medio Ambiente";12000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"107/17200/22699";"Otros gastos diversos. Medio Ambiente";12000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"107/17200/22706";"Estudios y trabajos técnicos. Medio Ambiente";160000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22710";"Mantenimiento depuradora.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"107/17200/22710";"Mantenimiento depuradora. Medio Ambiente";100
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"107/17200/22711";"Mantenimiento y conservación. Medio Ambiente";15000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"22728";"Actividades centro interpretación Monte Deva.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"107/17200/22728";"Actividades cento interpretacón Monte Deva. Medio Ambiente";85000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"48011";"Órganos e instituciones con participación mpal";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"107/17200/48011";"Órganos e instituciones con participación mpal. Medio Ambiente";300
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"48020";"Otras transferencias";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"107/17200/48020";"Otras transferencias. Medio Ambiente";6000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"62200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"622";"Edificios y otras construcciones.";"107/17200/62200";"Edicificios y otras construcciones. Medio Ambiente";353700
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"107/17200/62300";"Maquinaria, instalaciones técnicas y utillaje. Medio Ambiente";12000
"107";"MEDIO AMBIENTE";"17200";"Medio Ambiente";"78020";"Otras transferencias a Familias e ISFL";"7";"TRANSFERENCIAS DE CAPITAL.";"78";"A familias e instituciones sin fines de lucro.";"780";"A familias e instituciones sin fines de lucro.";"107/17200/78020";"Otras transferencias a Familias e ISFL. Medio Ambiente";100
"107";"MEDIO AMBIENTE";"17901";"Acuario";"20400";"Material de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"204";"Material de transporte.";"107/17901/20400";"Material de transporte. Acuario";12500
"107";"MEDIO AMBIENTE";"17901";"Acuario";"20900";"Cánones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"209";"Cánones.";"107/17901/20900";"Cánones. Acuario";36000
"107";"MEDIO AMBIENTE";"17901";"Acuario";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"107/17901/21200";"Edificios y otras construcciones. Acuario";5800
"107";"MEDIO AMBIENTE";"17901";"Acuario";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"107/17901/21300";"Maquinaria, instalaciones técnicas y utillaje. Acuario";100
"107";"MEDIO AMBIENTE";"17901";"Acuario";"22100";"Energía eléctrica.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"107/17901/22100";"Energía eléctrica. Acuario";325000
"107";"MEDIO AMBIENTE";"17901";"Acuario";"22101";"Agua.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"107/17901/22101";"Agua. Acuario";15000
"107";"MEDIO AMBIENTE";"17901";"Acuario";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"107/17901/22103";"Combustibles y carburantes. Acuario";1300
"107";"MEDIO AMBIENTE";"17901";"Acuario";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"107/17901/22711";"Mantenimiento y conservación. Acuario";6000
"107";"MEDIO AMBIENTE";"17901";"Acuario";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"107/17901/62300";"Maquinaria, instalaciones técnicas y utillaje. Acuario";65000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"10100";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"10";"Órganos de gobierno y personal directivo.";"101";"Retrib. básicas y otras remunerac. personal direct";"A20/92000/10100";"Retribuciones básicas. Administración General";19000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"10101";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"10";"Órganos de gobierno y personal directivo.";"101";"Retrib. básicas y otras remunerac. personal direct";"A20/92000/10101";"Otras remuneraciones. Administración General";42000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"A20/92000/12000";"Retribuciones básicas funcionarios. Administración General";75000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"A20/92000/12100";"Complemento de destino. Administración General";33000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"A20/92000/12101";"Complemento específico. Administración General";75000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"A20/92000/12103";"Otros complementos. Administración General";1000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"A20/92000/13000";"Retribuciones básicas. Administración General";17000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"A20/92000/13002";"Otras remuneraciones. Administración General";17000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"A20/92000/16000";"Seguridad Social. Administración General";80000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"20200";"Edificios y otras construcciones";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"202";"Edificios y otras construcciones";"A20/92000/20200";"Edificios y otras construcciones. Administración General";2000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"20300";"Maquinaria, instalaciones y utillaje";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"203";"Maquinaria, instalaciones y utillaje";"A20/92000/20300";"Maquinaria, instalaciones y utillaje. Administración General";7600
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"20400";"Material de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"204";"Material de transporte.";"A20/92000/20400";"Material de transporte. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"21400";"Elementos de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"214";"Elementos de transporte.";"A20/92000/21400";"Elementos de transporte. Administración General";2300
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"A20/92000/22000";"Ordinario no inventariable. Administración General";22500
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22001";"Prensa, revistas, libros y otras publicaciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"A20/92000/22001";"Prensa, revistas, libros y otras publicaciones. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"A20/92000/22103";"Combustibles y carburantes. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"A20/92000/22104";"Vestuario. Administración General";11400
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22300";"Transportes";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"223";"Transportes.";"A20/92000/22300";"Transportes. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22400";"Primas de seguros.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"224";"Primas de seguros.";"A20/92000/22400";"Primas de seguros. Administración General";350000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22500";"Tributos estatales.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"225";"Tributos.";"A20/92000/22500";"Tributos estatales. Administración General";3000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22602";"Publicidad y propaganda.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"A20/92000/22602";"Publicidad y propaganda. Administración General";140000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22603";"Publicación en Diarios Oficiales.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"A20/92000/22603";"Publicación en Diarios Oficiales. Administración General";20000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22606";"Reuniones, conferencias y cursos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"A20/92000/22606";"Reuniones, conferencias y cursos. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"A20/92000/22699";"Otros gastos diversos. Administración General";12200
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22702";"Valoraciones y peritajes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"A20/92000/22702";"Valoraciones y peritajes. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"A20/92000/22706";"Estudios y trabajos técnicos. Administración General";100
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"22719";"Mantenimiento parque móvil.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"A20/92000/22719";"Mantenimiento parque móvil. Administración General";1300
"A20";"DIRECCION GENERAL DE SERVICIOS";"92000";"Administración General";"24000";"Edición de publicaciones y distribución";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"24";"Gastos de publicaciones.";"240";"Gastos de edición y distribución.";"A20/92000/24000";"Edición de publicaciones y distribución. Administración General";6800
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"A20/92001/12000";"Retribuciones básicas funcionarios. Administración General de Personal";209000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"A20/92001/12100";"Complemento de destino. Administración General de Personal";101000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"A20/92001/12101";"Complemento específico. Administración General de Personal";214000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"A20/92001/12103";"Otros complementos. Administración General de Personal";1000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"A20/92001/13000";"Retribuciones básicas. Administración General de Personal";37000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"A20/92001/13002";"Otras remuneraciones. Administración General de Personal";59000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"15000";"Productividad";"1";"GASTOS DE PERSONAL.";"15";"Incentivos al rendimiento.";"150";"Productividad.";"A20/92001/15000";"Productividad. Administración General de Personal";2850000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"15100";"Gratificaciones";"1";"GASTOS DE PERSONAL.";"15";"Incentivos al rendimiento.";"151";"Gratificaciones.";"A20/92001/15100";"Gratificaciones. Administración General de Personal";90000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"A20/92001/16000";"Seguridad Social. Administración General de Personal";176000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"16200";"Formación y perfeccionamiento del personal.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"162";"Gastos sociales del personal.";"A20/92001/16200";"Formación y perfeccionamiento del personal. Administración General de Personal";172000
"A20";"DIRECCION GENERAL DE SERVICIOS";"92001";"Administración General de Personal";"16204";"Acción social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"162";"Gastos sociales del personal.";"A20/92001/16204";"Acción social. Administración General de Personal";126000
